"_time",host,service,"start_mode",status
"1517609151.366","host_13",wuauserv,Manual,Stopped
"1517609199.147","host_6",wuauserv,Manual,Running
"1517609623.457","host_2",wuauserv,Manual,Running
"1517610262.925","host_3",wuauserv,Manual,Stopped
"1517610398.188","host_9",wuauserv,Auto,Running
"1517610865.046","host_5",wuauserv,Manual,Stopped
"1517610897.211","host_1",wuauserv,Manual,Stopped
"1517611560.688","host_7",wuauserv,Manual,Running
"1517611591.002","host_14",wuauserv,Auto,Running
"1517611635.546","host_11",wuauserv,Auto,Running
"1517611970.417","host_10",wuauserv,Auto,Running
"1517612119.943","host_8",wuauserv,Auto,Running
"1517612450.033","host_15",wuauserv,Manual,Running
"1517613227.167","host_2",wuauserv,Manual,Running
"1517613228.739","host_6",wuauserv,Manual,Running
"1517613987.220","host_13",wuauserv,Manual,Stopped
"1517613998.411","host_9",wuauserv,Auto,Running
"1517614089.968","host_12",wuauserv,Manual,Running
"1517614434.254","host_3",wuauserv,Manual,Stopped
"1517614468.486","host_5",wuauserv,Manual,Stopped
"1517614497.793","host_1",wuauserv,Manual,Stopped
"1517615160.871","host_7",wuauserv,Manual,Running
"1517615191.522","host_14",wuauserv,Auto,Running
"1517615322.150","host_11",wuauserv,Auto,Running
"1517615720.281","host_8",wuauserv,Auto,Running
"1517616050.650","host_15",wuauserv,Manual,Running
"1517616717.886","host_10",wuauserv,Auto,Running
"1517616828.595","host_2",wuauserv,Manual,Running
"1517617535.537","host_6",wuauserv,Manual,Stopped
"1517617598.679","host_9",wuauserv,Auto,Running
"1517617834.375","host_13",wuauserv,Manual,Stopped
"1517618069.192","host_5",wuauserv,Manual,Stopped
"1517618097.953","host_1",wuauserv,Manual,Stopped
"1517618602.679","host_3",wuauserv,Manual,Running
"1517618761.461","host_7",wuauserv,Manual,Running
"1517618791.951","host_14",wuauserv,Auto,Running
"1517619213.201","host_12",wuauserv,Manual,Stopped
"1517619320.752","host_8",wuauserv,Auto,Running
"1517619650.893","host_15",wuauserv,Manual,Running
"1517619769.088","host_11",wuauserv,Auto,Running
"1517620428.805","host_2",wuauserv,Manual,Running
"1517620967.534","host_10",wuauserv,Auto,Running
"1517621199.260","host_9",wuauserv,Auto,Running
"1517621642.177","host_6",wuauserv,Manual,Running
"1517621669.866","host_5",wuauserv,Manual,Stopped
"1517621681.574","host_13",wuauserv,Manual,Stopped
"1517621698.378","host_1",wuauserv,Manual,Running
"1517622361.863","host_7",wuauserv,Manual,Running
"1517622392.507","host_14",wuauserv,Auto,Running
"1517622835.780","host_3",wuauserv,Manual,Running
"1517622921.261","host_8",wuauserv,Auto,Running
"1517623215.752","host_12",wuauserv,Manual,Stopped
"1517623251.478","host_15",wuauserv,Manual,Running
"1517623435.520","host_11",wuauserv,Auto,Running
"1517624029.483","host_2",wuauserv,Manual,Running
"1517624799.496","host_9",wuauserv,Auto,Running
"1517625274.697","host_5",wuauserv,Manual,Stopped
"1517625298.742","host_1",wuauserv,Manual,Stopped
"1517625306.692","host_13",wuauserv,Manual,Stopped
"1517625488.718","host_6",wuauserv,Manual,Running
"1517625962.124","host_7",wuauserv,Manual,Running
"1517625992.948","host_14",wuauserv,Auto,Running
"1517626521.701","host_8",wuauserv,Auto,Running
"1517626851.743","host_15",wuauserv,Manual,Running
"1517627035.794","host_11",wuauserv,Auto,Running
"1517627272.250","host_3",wuauserv,Manual,Stopped
"1517627336.609","host_12",wuauserv,Manual,Running
"1517627629.958","host_2",wuauserv,Manual,Running
"1517628399.781","host_9",wuauserv,Auto,Running
"1517628881.074","host_5",wuauserv,Manual,Stopped
"1517628898.932","host_1",wuauserv,Manual,Stopped
"1517629213.079","host_13",wuauserv,Manual,Stopped
"1517629562.667","host_7",wuauserv,Manual,Running
"1517629593.591","host_14",wuauserv,Auto,Running
"1517629655.692","host_6",wuauserv,Manual,Running
"1517629704.106","host_10",wuauserv,Auto,Running
"1517630122.396","host_8",wuauserv,Auto,Running
"1517630452.253","host_15",wuauserv,Manual,Running
"1517630636.302","host_11",wuauserv,Auto,Running
"1517630982.952","host_12",wuauserv,Manual,Stopped
"1517631230.309","host_2",wuauserv,Manual,Running
"1517631629.451","host_3",wuauserv,Manual,Running
"1517632000.391","host_9",wuauserv,Auto,Running
"1517632482.227","host_5",wuauserv,Manual,Stopped
"1517632499.215","host_1",wuauserv,Manual,Stopped
"1517633124.528","host_13",wuauserv,Manual,Stopped
"1517633162.913","host_7",wuauserv,Manual,Running
"1517633194.191","host_14",wuauserv,Auto,Running
"1517633722.884","host_8",wuauserv,Auto,Running
"1517633882.452","host_6",wuauserv,Manual,Stopped
"1517634052.774","host_15",wuauserv,Manual,Running
"1517634385.479","host_10",wuauserv,Auto,Running
"1517634630.003","host_11",wuauserv,Auto,Running
"1517634831.008","host_2",wuauserv,Manual,Running
"1517635600.755","host_9",wuauserv,Auto,Running
"1517635941.024","host_3",wuauserv,Manual,Stopped
"1517635977.512","host_12",wuauserv,Manual,Stopped
"1517636085.776","host_5",wuauserv,Manual,Stopped
"1517636099.483","host_1",wuauserv,Manual,Stopped
"1517636763.139","host_7",wuauserv,Manual,Running
"1517636794.792","host_14",wuauserv,Auto,Running
"1517637014.778","host_13",wuauserv,Manual,Running
"1517637323.268","host_8",wuauserv,Auto,Running
"1517637653.077","host_15",wuauserv,Manual,Running
"1517637891.600","host_6",wuauserv,Manual,Running
"1517638211.976","host_10",wuauserv,Auto,Running
"1517638256.186","host_11",wuauserv,Auto,Running
"1517638431.573","host_2",wuauserv,Manual,Running
"1517639201.381","host_9",wuauserv,Auto,Running
"1517639686.325","host_5",wuauserv,Manual,Running
"1517639699.610","host_1",wuauserv,Manual,Stopped
"1517639795.030","host_12",wuauserv,Manual,Stopped
"1517640363.604","host_7",wuauserv,Manual,Running
"1517640394.934","host_3",wuauserv,Manual,Running
"1517640395.433","host_14",wuauserv,Auto,Running
"1517640909.665","host_13",wuauserv,Manual,Stopped
"1517640923.599","host_8",wuauserv,Auto,Running
"1517641253.709","host_15",wuauserv,Manual,Running
"1517642111.519","host_2",wuauserv,Manual,Running
"1517642384.006","host_6",wuauserv,Manual,Running
"1517642801.853","host_9",wuauserv,Auto,Running
"1517643086.559","host_11",wuauserv,Auto,Running
"1517643286.500","host_5",wuauserv,Manual,Stopped
"1517643299.957","host_1",wuauserv,Manual,Running
"1517643817.456","host_12",wuauserv,Manual,Stopped
"1517643823.012","host_10",wuauserv,Auto,Running
"1517643964.025","host_7",wuauserv,Manual,Running
"1517643995.613","host_14",wuauserv,Auto,Running
"1517644524.060","host_8",wuauserv,Auto,Running
"1517644815.880","host_13",wuauserv,Manual,Stopped
"1517644830.001","host_3",wuauserv,Manual,Stopped
"1517644854.364","host_15",wuauserv,Manual,Running
"1517645712.010","host_2",wuauserv,Manual,Running
"1517646402.338","host_9",wuauserv,Auto,Running
"1517646890.987","host_5",wuauserv,Manual,Stopped
"1517646900.600","host_1",wuauserv,Manual,Running
"1517647013.052","host_11",wuauserv,Auto,Running
"1517647031.565","host_6",wuauserv,Manual,Running
"1517647564.740","host_7",wuauserv,Manual,Running
"1517647596.215","host_14",wuauserv,Auto,Running
"1517647783.804","host_12",wuauserv,Manual,Stopped
"1517648454.631","host_15",wuauserv,Manual,Running
"1517648685.923","host_13",wuauserv,Manual,Stopped
"1517649076.195","host_8",wuauserv,Auto,Running
"1517649133.043","host_10",wuauserv,Auto,Running
"1517649299.207","host_3",wuauserv,Manual,Running
"1517649312.564","host_2",wuauserv,Manual,Running
"1517650002.748","host_9",wuauserv,Auto,Running
"1517650494.364","host_5",wuauserv,Manual,Stopped
"1517650501.086","host_1",wuauserv,Manual,Stopped
"1517650699.312","host_6",wuauserv,Manual,Running
"1517651165.439","host_7",wuauserv,Manual,Running
"1517651196.786","host_14",wuauserv,Auto,Running
"1517651402.518","host_11",wuauserv,Auto,Running
"1517651774.823","host_12",wuauserv,Manual,Stopped
"1517652054.812","host_15",wuauserv,Manual,Running
"1517652452.433","host_13",wuauserv,Manual,Stopped
"1517652676.641","host_8",wuauserv,Auto,Running
"1517652912.789","host_2",wuauserv,Manual,Running
"1517653603.124","host_9",wuauserv,Auto,Running
"1517653747.241","host_3",wuauserv,Manual,Stopped
"1517654095.757","host_5",wuauserv,Manual,Stopped
"1517654101.745","host_1",wuauserv,Manual,Stopped
"1517654104.001","host_10",wuauserv,Auto,Running
"1517654765.982","host_7",wuauserv,Manual,Running
"1517654797.133","host_14",wuauserv,Auto,Running
"1517654946.245","host_6",wuauserv,Manual,Running
"1517655655.525","host_15",wuauserv,Manual,Running
"1517655792.031","host_12",wuauserv,Manual,Stopped
"1517656158.646","host_13",wuauserv,Manual,Stopped
"1517656276.956","host_8",wuauserv,Auto,Running
"1517656513.952","host_2",wuauserv,Manual,Running
"1517657203.737","host_9",wuauserv,Auto,Running
"1517657696.369","host_5",wuauserv,Manual,Stopped
"1517657702.335","host_1",wuauserv,Manual,Stopped
"1517657990.686","host_10",wuauserv,Auto,Running
"1517658141.006","host_3",wuauserv,Manual,Running
"1517658366.352","host_7",wuauserv,Manual,Running
"1517658397.941","host_14",wuauserv,Auto,Running
"1517658573.320","host_6",wuauserv,Manual,Stopped
"1517659256.051","host_15",wuauserv,Manual,Running
"1517659399.151","host_12",wuauserv,Manual,Stopped
"1517659825.045","host_13",wuauserv,Manual,Stopped
"1517659836.592","host_11",wuauserv,Auto,Running
"1517660114.349","host_2",wuauserv,Manual,Running
"1517660308.033","host_8",wuauserv,Auto,Running
"1517660803.989","host_9",wuauserv,Auto,Running
"1517661296.856","host_5",wuauserv,Manual,Stopped
"1517661302.782","host_1",wuauserv,Manual,Running
"1517661757.201","host_10",wuauserv,Auto,Running
"1517661966.492","host_7",wuauserv,Manual,Running
"1517661998.195","host_14",wuauserv,Auto,Running
"1517662426.547","host_3",wuauserv,Manual,Stopped
"1517662856.252","host_15",wuauserv,Manual,Running
"1517663426.151","host_12",wuauserv,Manual,Stopped
"1517663540.859","host_6",wuauserv,Manual,Running
"1517663583.231","host_11",wuauserv,Auto,Running
"1517663714.824","host_2",wuauserv,Manual,Running
"1517663854.153","host_13",wuauserv,Manual,Stopped
"1517663909.730","host_8",wuauserv,Auto,Running
"1517664404.618","host_9",wuauserv,Auto,Running
"1517664897.465","host_5",wuauserv,Manual,Stopped
"1517664903.261","host_1",wuauserv,Manual,Running
"1517665566.784","host_7",wuauserv,Manual,Running
"1517665598.861","host_14",wuauserv,Auto,Running
"1517666265.385","host_10",wuauserv,Auto,Running
"1517666456.698","host_15",wuauserv,Manual,Running
"1517666709.447","host_3",wuauserv,Manual,Stopped
"1517667026.433","host_12",wuauserv,Manual,Running
"1517667315.208","host_2",wuauserv,Manual,Running
"1517667349.779","host_11",wuauserv,Auto,Running
"1517667480.620","host_13",wuauserv,Manual,Stopped
"1517667510.342","host_8",wuauserv,Auto,Running
"1517667748.695","host_6",wuauserv,Manual,Running
"1517668005.056","host_9",wuauserv,Auto,Running
"1517668498.030","host_5",wuauserv,Manual,Stopped
"1517668503.582","host_1",wuauserv,Manual,Stopped
"1517669167.344","host_7",wuauserv,Manual,Running
"1517669199.169","host_14",wuauserv,Auto,Running
"1517670056.878","host_15",wuauserv,Manual,Running
"1517670652.699","host_12",wuauserv,Manual,Stopped
"1517670814.106","host_10",wuauserv,Auto,Running
"1517670915.889","host_2",wuauserv,Manual,Running
"1517671111.053","host_8",wuauserv,Auto,Running
"1517671221.281","host_3",wuauserv,Manual,Running
"1517671396.449","host_11",wuauserv,Auto,Running
"1517671423.476","host_13",wuauserv,Manual,Stopped
"1517671605.685","host_9",wuauserv,Auto,Running
"1517671715.559","host_6",wuauserv,Manual,Stopped
"1517672098.360","host_5",wuauserv,Manual,Stopped
"1517672104.139","host_1",wuauserv,Manual,Running
"1517672767.843","host_7",wuauserv,Manual,Running
"1517672799.417","host_14",wuauserv,Auto,Running
"1517673657.502","host_15",wuauserv,Manual,Running
"1517674519.677","host_2",wuauserv,Manual,Running
"1517674711.555","host_8",wuauserv,Auto,Running
"1517675142.777","host_11",wuauserv,Auto,Running
"1517675190.630","host_12",wuauserv,Manual,Stopped
"1517675206.061","host_9",wuauserv,Auto,Running
"1517675384.035","host_10",wuauserv,Auto,Running
"1517675400.005","host_13",wuauserv,Manual,Running
"1517675698.644","host_5",wuauserv,Manual,Running
"1517675704.789","host_1",wuauserv,Manual,Running
"1517675762.145","host_3",wuauserv,Manual,Running
"1517675903.159","host_6",wuauserv,Manual,Running
"1517676368.823","host_7",wuauserv,Manual,Running
"1517676399.733","host_14",wuauserv,Auto,Running
"1517677258.682","host_15",wuauserv,Manual,Running
"1517678120.684","host_2",wuauserv,Manual,Running
"1517678311.830","host_8",wuauserv,Auto,Running
"1517678806.596","host_9",wuauserv,Auto,Running
"1517678837.241","host_12",wuauserv,Manual,Stopped
"1517678889.197","host_11",wuauserv,Auto,Running
"1517679303.490","host_5",wuauserv,Manual,Stopped
"1517679305.251","host_1",wuauserv,Manual,Running
"1517679372.081","host_13",wuauserv,Manual,Stopped
"1517679472.071","host_10",wuauserv,Auto,Running
"1517679969.428","host_7",wuauserv,Manual,Running
"1517680000.351","host_14",wuauserv,Auto,Running
"1517680166.778","host_3",wuauserv,Manual,Running
"1517680190.236","host_6",wuauserv,Manual,Running
"1517680859.233","host_15",wuauserv,Manual,Running
"1517681721.284","host_2",wuauserv,Manual,Running
"1517681912.348","host_8",wuauserv,Auto,Running
"1517682406.832","host_9",wuauserv,Auto,Running
"1517682440.882","host_12",wuauserv,Manual,Stopped
"1517682904.743","host_5",wuauserv,Manual,Stopped
"1517682905.901","host_1",wuauserv,Manual,Running
"1517682958.212","host_11",wuauserv,Auto,Running
"1517683338.849","host_10",wuauserv,Auto,Running
"1517683571.549","host_7",wuauserv,Manual,Running
"1517683600.933","host_14",wuauserv,Auto,Running
"1517683718.303","host_13",wuauserv,Manual,Stopped
"1517684459.876","host_15",wuauserv,Manual,Running
"1517684619.984","host_3",wuauserv,Manual,Stopped
"1517685019.513","host_6",wuauserv,Manual,Running
"1517685321.540","host_2",wuauserv,Manual,Running
"1517685512.653","host_8",wuauserv,Auto,Running
"1517686007.039","host_9",wuauserv,Auto,Running
"1517686506.526","host_5",wuauserv,Manual,Stopped
"1517686506.567","host_1",wuauserv,Manual,Running
"1517686664.662","host_11",wuauserv,Auto,Running
"1517686892.484","host_12",wuauserv,Manual,Stopped
"1517687165.231","host_10",wuauserv,Auto,Running
"1517687172.201","host_7",wuauserv,Manual,Running
"1517687201.167","host_14",wuauserv,Auto,Running
"1517688060.213","host_15",wuauserv,Manual,Running
"1517688078.713","host_13",wuauserv,Manual,Stopped
"1517688905.980","host_6",wuauserv,Manual,Running
"1517688921.703","host_2",wuauserv,Manual,Running
"1517689113.796","host_8",wuauserv,Auto,Running
"1517689335.235","host_3",wuauserv,Manual,Stopped
"1517689670.964","host_9",wuauserv,Auto,Running
"1517690106.716","host_5",wuauserv,Manual,Stopped
"1517690106.841","host_1",wuauserv,Manual,Running
"1517690410.943","host_11",wuauserv,Auto,Running
"1517690772.556","host_7",wuauserv,Manual,Running
"1517690801.567","host_14",wuauserv,Auto,Running
"1517690944.832","host_12",wuauserv,Manual,Stopped
"1517691393.880","host_10",wuauserv,Auto,Running
"1517691661.178","host_15",wuauserv,Manual,Running
"1517691691.971","host_13",wuauserv,Manual,Stopped
"1517692522.178","host_2",wuauserv,Manual,Running
"1517692714.429","host_8",wuauserv,Auto,Running
"1517692993.171","host_6",wuauserv,Manual,Running
"1517693271.466","host_9",wuauserv,Auto,Running
"1517693664.684","host_3",wuauserv,Manual,Stopped
"1517693706.953","host_5",wuauserv,Manual,Stopped
"1517693707.078","host_1",wuauserv,Manual,Running
"1517694372.927","host_7",wuauserv,Manual,Running
"1517694401.811","host_14",wuauserv,Auto,Running
"1517694458.815","host_11",wuauserv,Auto,Running
"1517695261.609","host_15",wuauserv,Manual,Running
"1517695384.549","host_12",wuauserv,Manual,Stopped
"1517695655.781","host_13",wuauserv,Manual,Stopped
"1517696122.763","host_2",wuauserv,Manual,Running
"1517696314.603","host_8",wuauserv,Auto,Running
"1517696593.552","host_6",wuauserv,Manual,Stopped
"1517696871.859","host_9",wuauserv,Auto,Running
"1517697307.404","host_5",wuauserv,Manual,Stopped
"1517697547.832","host_10",wuauserv,Auto,Running
"1517697973.501","host_7",wuauserv,Manual,Running
"1517698002.145","host_14",wuauserv,Auto,Running
"1517698185.346","host_11",wuauserv,Auto,Running
"1517698311.213","host_3",wuauserv,Manual,Running
"1517698861.872","host_15",wuauserv,Manual,Running
"1517699334.522","host_12",wuauserv,Manual,Stopped
"1517699723.172","host_2",wuauserv,Manual,Running
"1517699915.434","host_8",wuauserv,Auto,Running
"1517700033.962","host_13",wuauserv,Manual,Stopped
"1517700399.825","host_1",wuauserv,Manual,Running
"1517700472.797","host_9",wuauserv,Auto,Running
"1517700820.234","host_6",wuauserv,Manual,Running
"1517700909.516","host_5",wuauserv,Manual,Running
"1517701234.401","host_10",wuauserv,Auto,Running
"1517701573.738","host_7",wuauserv,Manual,Running
"1517701602.607","host_14",wuauserv,Auto,Running
"1517702462.109","host_15",wuauserv,Manual,Running
"1517702686.571","host_3",wuauserv,Manual,Stopped
"1517703144.885","host_11",wuauserv,Auto,Running
"1517703235.228","host_12",wuauserv,Manual,Stopped
"1517703323.850","host_2",wuauserv,Manual,Running
"1517703516.379","host_8",wuauserv,Auto,Running
"1517703660.111","host_13",wuauserv,Manual,Stopped
"1517704000.250","host_1",wuauserv,Manual,Running
"1517704073.271","host_9",wuauserv,Auto,Running
"1517704509.768","host_5",wuauserv,Manual,Stopped
"1517704987.677","host_6",wuauserv,Manual,Running
"1517705174.219","host_7",wuauserv,Manual,Running
"1517705203.014","host_14",wuauserv,Auto,Running
"1517705504.130","host_10",wuauserv,Auto,Running
"1517706062.471","host_15",wuauserv,Manual,Running
"1517706924.528","host_2",wuauserv,Manual,Running
"1517707062.835","host_3",wuauserv,Manual,Running
"1517707117.007","host_8",wuauserv,Auto,Running
"1517707260.791","host_13",wuauserv,Manual,Stopped
"1517707312.435","host_11",wuauserv,Auto,Running
"1517707572.095","host_12",wuauserv,Manual,Stopped
"1517707600.783","host_1",wuauserv,Manual,Running
"1517707673.912","host_9",wuauserv,Auto,Running
