Recipient,Sender,Subject,"_time","file_name","incoming_address",sourcetype,"unique_message_number"
"address1877@anonymized.com","address759@mycompany.com","Anonymized Subject 320","1485888688.000","","10.57.195.29","Email_Data",34995
"address1141@anonymized.com,address148@anonymized.com,address1679@anonymized.com","address621@mycompany.com","Anonymized Subject 1263","1485888829.000","","10.57.195.29","Email_Data",85338
"address148@anonymized.com","address621@mycompany.com","Anonymized Subject 881","1485888849.000","","10.57.195.29","Email_Data",24086
"address1003@anonymized.com","address793@mycompany.com","Anonymized Subject 1675","1485888886.000","","10.57.195.29","Email_Data",49246
"address1008@anonymized.com,address152@anonymized.com","address621@mycompany.com","Anonymized Subject 1490","1485888897.000","","10.57.195.29","Email_Data",40627
"address289@anonymized.com","address629@mycompany.com","Anonymized Subject 1376","1485889043.000","","68.232.148.147","Email_Data",74963
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 639","1485889551.000","","10.57.195.29","Email_Data",73234
"address2022@anonymized.com,address540@anonymized.com","address629@mycompany.com","Anonymized Subject 1109","1485889562.000","","10.57.195.29","Email_Data",87726
"address776@anonymized.com","address775@mycompany.com","Anonymized Subject 640","1485889565.000","","10.57.195.29","Email_Data",18239
"address2307@anonymized.com","address689@mycompany.com","Anonymized Subject 1254","1485889861.000","","68.232.148.147","Email_Data",28561
"address213@anonymized.com","address606@mycompany.com","Anonymized Subject 23","1485890205.000","","10.57.195.29","Email_Data",89635
"address213@anonymized.com","address606@mycompany.com","Anonymized Subject 969","1485890345.000","","10.57.195.29","Email_Data",71806
"address1967@anonymized.com","address802@mycompany.com","Anonymized Subject 973","1485890362.000","","68.232.148.147","Email_Data",64498
"address2183@anonymized.com","address606@mycompany.com","Anonymized Subject 1809","1485890554.000","","10.57.195.29","Email_Data",76588
"address1029@anonymized.com,address701@anonymized.com","address715@mycompany.com","Anonymized Subject 1307","1485890633.000","","68.232.148.147","Email_Data",58700
"address1003@anonymized.com","address793@mycompany.com","Anonymized Subject 452","1485891284.000","","10.57.195.29","Email_Data",56300
"address821@anonymized.com","address590@mycompany.com","Anonymized Subject 679","1485891323.000","","10.57.195.29","Email_Data",75599
"address2432@anonymized.com","address759@mycompany.com","Anonymized Subject 1030","1485891404.000","","10.57.195.29","Email_Data",90415
"address1002@anonymized.com","address759@mycompany.com","Anonymized Subject 1476","1485891788.000","","68.232.146.108","Email_Data",56449
"address821@anonymized.com","address590@mycompany.com","Anonymized Subject 944","1485892157.000","","10.57.195.29","Email_Data",84383
"address685@anonymized.com","address715@mycompany.com","Anonymized Subject 1612","1485892192.000","","10.57.195.29","Email_Data",16718
"address2619@anonymized.com","address793@mycompany.com","Anonymized Subject 1112","1485892457.000","","10.57.195.29","Email_Data",20306
"address2373@anonymized.com","address584@mycompany.com","Anonymized Subject 1259","1485892825.000","","10.57.195.29","Email_Data",12163
"address2373@anonymized.com","address584@mycompany.com","Anonymized Subject 1259","1485893008.000","","10.57.195.29","Email_Data",51719
"address89@mycompany.com","address2117@anonymized.com","Anonymized Subject 584","1485893240.000","","14.42.42.41","Email_Data",41256
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 584",1485893265,"","10.57.195.29","Email_Data",54273
"address1162@anonymized.com,address2466@anonymized.com,address569@anonymized.com,address664@anonymized.com","address811@mycompany.com","Anonymized Subject 1617","1485893577.000","","10.57.195.29","Email_Data",16579
"address2399@anonymized.com,address2606@anonymized.com","address537@mycompany.com","Anonymized Subject 1148","1485893875.000","","10.57.195.29","Email_Data",90703
"address1248@anonymized.com","address537@mycompany.com","Anonymized Subject 1589","1485894755.000","","10.57.195.29","Email_Data",93360
"address1098@anonymized.com","address613@mycompany.com","Anonymized Subject 1015","1485894812.000","","10.57.195.29","Email_Data",57034
"address1332@anonymized.com","address682@mycompany.com","Anonymized Subject 991","1485894991.000","","10.57.195.29","Email_Data",54937
"address2182@mycompany.com","address2454@anonymized.com","Anonymized Subject 869","1485895020.000","","36.91.23.200","Email_Data",36453
"address1482@anonymized.com","address682@mycompany.com","Anonymized Subject 992","1485895068.000","","10.57.195.29","Email_Data",19948
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 120","1485895258.000","","10.57.195.29","Email_Data",80144
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 120","1485895260.000","","10.57.195.29","Email_Data",66335
"address1338@anonymized.com","address682@mycompany.com","Anonymized Subject 992","1485895318.000","","10.57.195.29","Email_Data",60940
"address776@anonymized.com","address775@mycompany.com","Anonymized Subject 641","1485895318.000","","10.57.195.29","Email_Data",92004
"address1480@anonymized.com","address682@mycompany.com","Anonymized Subject 990","1485895391.000","","10.57.195.29","Email_Data",87203
"address893@anonymized.com","address610@mycompany.com","Anonymized Subject 955","1485895591.000","","10.57.195.29","Email_Data",93669
"address635@anonymized.com","address20@mycompany.com","Anonymized Subject 1287","1485895610.000","","68.232.146.108","Email_Data",21560
"address1788@anonymized.com","address610@mycompany.com","Anonymized Subject 956","1485895675.000","","10.57.195.29","Email_Data",45202
"address236@anonymized.com","address20@mycompany.com","Anonymized Subject 1464","1485895704.000","","68.232.148.147","Email_Data",76729
"address2283@anonymized.com","address20@mycompany.com","Anonymized Subject 1293","1485895819.000","","10.57.195.29","Email_Data",42817
"address1788@anonymized.com","address610@mycompany.com","Anonymized Subject 1444","1485895877.000","","68.232.148.147","Email_Data",71181
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 126","1485895894.000","","10.57.195.29","Email_Data",96413
"address1069@mycompany.com","address2625@anonymized.com","Anonymized Subject 372","1485896009.000","","129.137.23.113","Email_Data",12408
"address213@anonymized.com","address606@mycompany.com","Anonymized Subject 1631","1485896148.000","","10.57.195.29","Email_Data",60382
"address1296@anonymized.com","address20@mycompany.com","Anonymized Subject 1412","1485896259.000","","10.57.195.29","Email_Data",55740
"address2143@anonymized.com","address20@mycompany.com","Anonymized Subject 1207","1485896395.000","","10.57.195.29","Email_Data",82208
"address668@anonymized.com","address659@mycompany.com","Anonymized Subject 814","1485896439.000","","10.57.195.29","Email_Data",98101
"address288@anonymized.com","address89@mycompany.com","Anonymized Subject 1235","1485896460.000","","68.232.146.108","Email_Data",70987
"address893@anonymized.com","address610@mycompany.com","Anonymized Subject 589","1485896466.000","","10.57.195.29","Email_Data",37136
"address2305@anonymized.com","address20@mycompany.com","Anonymized Subject 1302","1485896477.000","","10.57.195.29","Email_Data",88756
"address2008@anonymized.com","address761@mycompany.com","Anonymized Subject 814","1485896488.000","","10.57.195.29","Email_Data",45174
"address2483@anonymized.com","address20@mycompany.com","Anonymized Subject 1273","1485896488.000","","10.57.195.29","Email_Data",41005
"address780@anonymized.com","address798@mycompany.com","Anonymized Subject 635","1485896505.000","","10.57.195.29","Email_Data",64504
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 635","1485896517.000","","10.57.195.29","Email_Data",32331
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 814","1485896561.000","","10.57.195.29","Email_Data",58570
"address675@anonymized.com","address727@mycompany.com","Anonymized Subject 127","1485896604.000","","10.57.195.29","Email_Data",71333
"address776@anonymized.com","address775@mycompany.com","Anonymized Subject 635","1485896644.000","","10.57.195.29","Email_Data",66838
"address248@anonymized.com","address20@mycompany.com","Anonymized Subject 1384","1485896662.000","","10.57.195.29","Email_Data",27925
"address1089@mycompany.com,address89@mycompany.com","address288@anonymized.com","Anonymized Subject 1235","1485896699.000","","92.149.96.76","Email_Data",33352
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1235",1485896711,"","10.57.195.29","Email_Data",96360
"address89@mycompany.com","address288@anonymized.com","Anonymized Subject 1738","1485896789.000","","92.149.120.40","Email_Data",42366
"address89@mycompany.com","address288@anonymized.com","Anonymized Subject 1738","1485896797.000","","92.149.96.48","Email_Data",37593
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1738",1485896809,"","10.57.195.29","Email_Data",54751
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1738",1485896809,"","10.57.195.29","Email_Data",17307
"address89@mycompany.com","address288@anonymized.com","Anonymized Subject 1235","1485896873.000","","92.149.186.48","Email_Data",57484
"address2085@anonymized.com,address288@anonymized.com","address89@mycompany.com","Anonymized Subject 1235","1485896878.000","","10.57.195.29","Email_Data",21666
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1235",1485896917,"","10.57.195.29","Email_Data",85923
"address2335@anonymized.com","address20@mycompany.com","Anonymized Subject 1301","1485897082.000","","10.57.195.29","Email_Data",82685
"address1516@anonymized.com","address606@mycompany.com","Anonymized Subject 373","1485897195.000","","10.57.195.29","Email_Data",41447
"address919@anonymized.com","address708@mycompany.com","Anonymized Subject 31","1485897239.000","","10.57.195.29","Email_Data",10684
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 636","1485897293.000","","10.57.195.29","Email_Data",20293
"address2338@anonymized.com","address714@mycompany.com","Anonymized Subject 1264","1485897323.000","","10.57.195.29","Email_Data",16366
"address1961@anonymized.com","address710@mycompany.com","Anonymized Subject 424","1485897359.000","","10.57.195.29","Email_Data",20019
"address1598@anonymized.com","address708@mycompany.com","Anonymized Subject 50","1485897367.000","","10.57.195.29","Email_Data",69741
"address1052@anonymized.com","address708@mycompany.com","Anonymized Subject 32","1485897395.000","","10.57.195.29","Email_Data",37482
"address1028@mycompany.com","address362@anonymized.com","Anonymized Subject 856","1485897533.000","","175.209.185.148","Email_Data",99746
"address774@gmail.com","address814@mycompany.com","Anonymized Subject 666","1485897812.000","","10.57.195.29","Email_Data",63268
"address1904@anonymized.com","address20@mycompany.com","Anonymized Subject 1413","1485897833.000","","10.57.195.29","Email_Data",89241
"address1451@anonymized.com","address714@mycompany.com","Anonymized Subject 1454","1485897886.000","","10.57.195.29","Email_Data",98907
"address133@anonymized.com","address20@mycompany.com","Anonymized Subject 1413","1485897947.000","","10.57.195.29","Email_Data",93678
"address2451@anonymized.com","address582@mycompany.com","Anonymized Subject 980","1485898040.000","","10.57.195.29","Email_Data",46686
"address1016@anonymized.com","address610@mycompany.com","Anonymized Subject 587","1485898043.000","","10.57.195.29","Email_Data",84678
"address1680@anonymized.com,address517@anonymized.com","address621@mycompany.com","Anonymized Subject 904","1485898096.000","","10.57.195.29","Email_Data",16759
"address2223@anonymized.com","address20@mycompany.com","Anonymized Subject 1275","1485898129.000","","10.57.195.29","Email_Data",78572
"address1509@anonymized.com","address582@mycompany.com","Anonymized Subject 1023","1485898367.000","","10.57.195.29","Email_Data",64322
"address246@anonymized.com","address20@mycompany.com","Anonymized Subject 1408","1485898419.000","","10.57.195.29","Email_Data",40010
"address1564@anonymized.com,address1630@anonymized.com,address2609@anonymized.com,address311@anonymized.com","address789@mycompany.com","Anonymized Subject 686","1485898434.000","","10.57.195.29","Email_Data",87421
"address1630@anonymized.com,address256@anonymized.com,address2609@anonymized.com","address789@mycompany.com","Anonymized Subject 425","1485898454.000","","10.57.195.29","Email_Data",83370
"address1314@anonymized.com,address1393@anonymized.com","address682@mycompany.com","Anonymized Subject 1137","1485898542.000","","10.57.195.29","Email_Data",70618
"address1678@anonymized.com","address20@mycompany.com","Anonymized Subject 1058","1485898547.000","","10.57.195.29","Email_Data",85017
"address1783@anonymized.com,address569@anonymized.com","address811@mycompany.com","Anonymized Subject 958","1485898736.000","","10.57.195.29","Email_Data",16604
"address89@mycompany.com","address341@anonymized.com","Anonymized Subject 57","1485898810.000","","224.153.134.235","Email_Data",33252
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 57",1485898829,"","10.57.195.29","Email_Data",45624
"address1451@anonymized.com,address1494@anonymized.com,address2157@anonymized.com","address714@mycompany.com","Anonymized Subject 1143","1485899009.000","","68.232.146.108","Email_Data",67369
